synId_prodId,percYes
n06596364::B001QIVEVE,1
n02884994::B00HMN7G3M,1
n03862676::B001BXC2GU,1
n03222516::B00MHT7Y8S,1
n03075097::B000YB5NGQ,1
n03442756::B001H31ULM,1
n03665366::B00M9ZOB86,1
n03761084::B007TIE0HU,1
n02887970::B00E7JSFMA,1
n03822171::B002GK6C1I,0.75
n04142731::B002OEBMRU,1
n03688605::B00K5NSB6C,0.75
n04067472::B000LGZFVM,1
n03752185::B00GI8GR9Q,1
n04212282::B0040HYNAM,1
n02692513::B0013LN10Q,0.75
n03704549::B0051SRHWU,1
n04569063::B0096KSBB0,1
n03117199::B0013Q13QA,1
n03008976::B00L9BU8Y2,1
n03962852::B008PQKD7G,1
n07248320::B003RXL48O,1
n02965783::B00AQSMYV4,1
n04270891::B00ATUX7UG,1
n03751458::B00J0VBN3I,1
n03033986::B00O5A33K0,0.75
n03147509::B001O04BQY,1
n04254777::B005FDUS9K,1
n03090000::B0055FSKY8,0.75
n03535024::B00365LHQ2,0.75
n02732072::B00KIRR8BY,1
n04507155::B00HLG9QPG,1
n04493381::B000056OV0,1
n04057981::B00FIYJXAQ,1
n03127925::B000UWIITS,1
n04399846::B001FY2L8E,1
n04064747::B00B1UML82,1
n03057541::B0075PXUDM,1
n04493381::B00E4J8HC6,0.75
n02676566::B006CYVD5E,1
n04199027::B00MGJ1STK,1
n04228215::B00PJ1VLPS,1
n02933990::B005LJQMZC,1
n02820675::B00L0XEOZS,1
n03418242::B00JEJ7O5M,1
n04023695::B001K3YKVG,1
n02892304::B001PNIL48,1
n03138669::B008CRWGNW,1
n04456115::B005FN0ZCK,0.75
n03777754::B00IF0JAYE,1
n03131967::B000HRVQCW,1
n03897943::B009W143OC,1
n03966976::B000NPPAPM,1
n03251932::B006O2U09Y,1
n04402342::B00D6NRI6C,1
n04434207::B0000ZU3GQ,1
n02676566::B0071NO7I0,1
n03269401::B000FP8LK6,1
n02998003::B00BEUDXTK,0.666666666666667
n03423877::B000K6FI7E,1
n03779370::B00931J7OW,1
n04204347::B00A32L9V4,1
n02910353::B00G441S7K,0.75
n03270695::B00EPQKIXE,1
n02854926::B00IMV2WO6,1
n02954163::B001O02TK4,1
n02860415::B0040ZDY72,1
n02910353::B001OPJ7EA,0.75
n02890940::B000CQPL3I,1
n03100346::B007ISNAI6,1
n04072193::B0038V5D5U,1
n04589190::B000SDROOY,1
n03418915::B00HHLNRVE,1
n03490119::B00EUUZBAU,1
n03225988::B000GDF67I,1
n04579432::B004UA66KO,1
n03814906::B00KOFZOF2,1
n03779370::B00A852OYM,1
n02692513::B0000CBIK5,1
n03045698::B00N91T56W,1
n03425595::B005J2HTQC,1
n03793850::B00FPAVUHC,1
n04593866::B00MWNZ1LG,1
n02854926::B00NZ4Y6YO,1
n04557648::B00C5G3PCC,0.75
n03380647::B00BZX2CY8,0.75
n02826068::B005LY43BW,1
n03639077::B00I9SZCIU,1
n03414676::B00FZM93C4,1
n03584829::B00305H9U6,1
n03490119::B0002GD1BM,1
n03643253::B00MJNR87E,1
n03619650::B001P6ZFG2,1
n03168217::B00363X00U,1
n03066232::B00F0UNH14,1
n03429288::B00080QHMM,0.75
n02768655::B00598YC6G,1
n04456115::B007CJJVEI,0.666666666666667
n03497657::B00DRPIW3M,1
n04438304::B0035GAXA8,1
n02870526::B00AYORX5C,0.75
n03055418::B00KM6KPFC,1
n03484931::B00013Q7LM,1
n03374372::B000B6DA96,1
n03657121::B00L6J6YOA,1
n03049924::B00N460FIE,1
n03044671::B00030CQYU,1
n04509592::B005SW3TIA,1
n03277459::B003MSZBSI,1
n03857828::B00EY10OSE,1
n03043958::B009S3KI5C,1
n03043958::B00FDYRCM2,1
n03302790::B00B7PFG38,1
n03779370::B007IQWT80,1
n04292414::B009J1LIA2,1
n03739693::B005PUZZF0,1
n03008976::B00AA6CS86,1
n02957135::B00598DI9I,1
n03423877::B0009PUR2M,1
n03057021::B001PD0X5S,0.75
n03148518::B00C95EZ8M,1
n03367059::B00BZDYF16,1
n03046257::B00H5PZT7C,0.75
n03433877::B00C2LVAFE,1
n04149083::B001IZEEQC,1
n03793489::B002ZIN9DU,1
n04004990::B0032GTLH2,1
n03068998::B002DXEOJ0,1
n02871439::B0056FO7C6,1
n03015254::B000MPQ2S2,1
n03777754::B0037DAX9U,1
n03481172::B00MWVAUUA,1
n03404360::B00A943A1S,1
n03337383::B000GR5T8A,1
n03085013::B008CXTX7S,1
n03222318::B000CSKBYA,0.666666666666667
n03940256::B0030KRBHM,0.75
n04192238::B005LGV2PA,1
n02814428::B00IEKKZBW,1
n03384167::B00BKY5T0Q,0.666666666666667
n03085013::B00DKXXAAQ,1
n03028785::B00BD3ANSC,1
n03682487::B00173CT58,1
n03438863::B00511K454,1
n03180969::B004TACMZ8,0.666666666666667
n04593524::B00BOLUIW4,1
n02949084::B004993WN0,1
n04079933::B00E3JGGF2,1
n04560292::B0046VJALY,1
n04536866::B0017O4YYQ,1
n03682877::B0011G9TYA,0.75
n03309356::B0087PZYNS,0.666666666666667
n03361109::B0038MF2FA,1
n03590475::B00MWWDYMA,0.75
n02951585::B00DFZ7JDI,1
n03075370::B000ONVJ2G,1
n03380647::B003O005EO,1
n03034663::B000RQ68V2,1
n04500060::B000M8YMEU,1
n02823428::B00467QN54,0.666666666666667
n02835915::B000AO7HSE,1
n03871628::B003TN6ZN6,1
n03148518::B00CR8ZW24,1
n04116512::B00006IFAJ,1
n04560292::B0002MITYU,1
n04207343::B00HNDDM70,1
n03727837::B00E70BBEI,0.666666666666667
n03490119::B00HOGSOPG,1
n03057021::B000HHLN7A,0.75
n03801353::B001RY41M6,0.75
n02970408::B00KJ6SF8E,1
n03822171::B00MNTZCZO,1
n03908456::B009DMT2EQ,1
n03309356::B00NCVDVSW,1
n03873699::B007YCBLZA,0.75
n03513376::B00CU8GSQK,1
n03219483::B003ADVR3S,1
n04434207::B00099Q28Q,1
n04474466::B00004TBKM,1
n04398951::B00ADOVISQ,1
n03659292::B000IZGFCE,1
n03467796::B000P5YDOE,1
n03343737::B0000CBIIT,1
n03114504::B0091E7Q2G,0.75
n02835915::B001D16OCI,1
n03131967::B0050W7AV0,0.666666666666667
n03939062::B0000E6UE1,1
n02820675::B00OU0RKR2,1
n03272940::B0034A8C4O,0.75
n03380301::B008RWBSRC,1
n02738859::B00HG1XI0U,1
n03886762::B00LRJW63M,0.666666666666667
n03425595::B00EKJRZ8C,1
n06591815::B000BWI70W,1
n03301940::B00BR9T2MA,1
n04608567::B00B0BD3W0,1
n03201529::B008ZFC9OM,1
n02686379::B003F4W7PE,1
n03085013::B002VKMO0G,1
n04043733::B00BQ5RV00,1
n04409515::B003EG0IDG,1
n02856013::B002JMCHIA,1
n02976123::B000Q9F6Z4,0.75
n04239074::B00DV7NJ70,1
n04323819::B000ZHGBU6,1
n03891251::B0092K2JW6,1
n04589190::B002VFJ6Q6,1
n03666591::B00I3J5K82,1
n03123666::B000FRSGFE,1
n02933112::B0009GVL4Y,1
n04493381::B00AN8S07Y,1
n03544238::B005JVP0LE,1
n03742019::B0029VJOYG,0.75
n04079933::B00FVT8I22,1
n02820675::B007Q1SGRK,1
n03367059::B004ADR2RM,1
n03871628::B000GG5OU4,1
n03337494::B0032JQ5S2,1
n02676566::B0092V7EJ8,1
n03031012::B00KO5SCR4,1
n04446844::B000KE1UZU,1
n04507155::B005FOJCFK,1
n04009552::B00F3V4YZ8,1
n03233905::B006SOJFDA,0.666666666666667
n04597066::B000VRYIY6,1
n03045698::B00JGFXIS6,0.666666666666667
n03138669::B00FZMDCNA,1
n03505667::B00BFOEY4I,1
n03277771::B000GGTBDA,1
n04063373::B004OU2IQG,0.75
n03125729::B000FTD1PM,1
n04057981::B00APAQSP6,1
n04446844::B00C9CCLPE,1
n04079933::B0002HBQHW,0.75
n02884450::B0014E34JU,1
n03724538::B004Q6FJ8M,1
n04020087::B000HM7RGQ,1
n04392985::B005DF2QMC,0.75
n02777292::B00DQQR8WI,1
n03871724::B00I5LJAPW,1
n03666591::B007IOHPQS,1
n02988156::B00CE58ZYC,1
n03402511::B00K773VBG,1
n04456115::B000VML7KO,0.75
n02800213::B00A8Z5GMO,1
n04153025::B0018BQ7DO,1
n03590475::B00N4M9TP8,1
n02925519::B00DP7PZ7S,1
n03733925::B00GBI1T5K,0.75
n03304323::B009KSPL3O,0.75
n03238879::B00IDY9Z6K,1
n03238586::B00578EI5S,0.75
n03990474::B00168YEQ6,1
n03604843::B00002243Y,1
n03822171::B00FDO0JNG,1
n03446268::B000L1EAVS,1
n03028785::B00I8V54KO,1
n03367059::B000PRLPZ2,1
n04438304::B00AU242RA,1
n04462011::B0049U5U0M,1
n03658858::B004SQSU6I,1
n02760855::B002B9Y5EK,1
n03918737::B000BI7NHY,1
n04600486::B002YG5CTC,1
n04164868::B001HFFDHW,1
n02784998::B00L9GDJ98,1
n03982232::B00IYBWWXA,1
n03887697::B00FDWYF2E,1
n04020087::B00002NAJP,1
n03739693::B0053UIZ2M,1
n03639077::B00D88A2EK,1
n02890940::B000C9DPDS,1
n03733925::B00004T7T8,0.666666666666667
n02790669::B00004RALU,0.75
n03533392::B004BP2EWM,1
n03906997::B00BHP2MTO,1
n03683341::B00173CT58,0.666666666666667
n03640988::B000HB2GTK,1
n04116098::B000BLJEKU,1
n03589672::B0028JQYSS,1
n02730930::B00B0QGV42,1
n03589513::B00042KG3A,0.75
n04338517::B0058SYF6E,1
n03543112::B00P5NLH0Y,1
n03291741::B000FHTHHK,0.666666666666667
n04143140::B00LN0NUOO,1
n03490119::B0017TF2XS,1
n03861048::B00LHAOU44,1
n02686379::B00IYQYN82,1
n04063373::B00HFW1E1A,0.75
n04411264::B003DJ4FEM,1
n02976939::B000UE7O3W,1
n04579432::B00GPVP1IO,1
n02995345::B002KV6MLS,1
n04411264::B001ASJDWW,1
n02949084::B005JTQDJ4,1
n03995265::B000HPZ954,0.75
n02994573::B000NIGEWC,0.75
n04142731::B003VQR1TS,1
n03727946::B00B4IHXRU,1
n03682877::B00004SQKX,0.75
n04079933::B00GSPKWMW,1
n04023695::B000P68GS2,1
n04028074::B000HT9816,1
n04577769::B003RAAA2I,0.75
n03100346::B0081UJ09I,1
n03528523::B00J0ER9K6,1
n04480995::B0002F51PC,1
n03800933::B0000775FZ,1
n02998003::B00CLFTT86,1
n04402580::B00AMRB2GW,0.75
n04231272::B00MBK2KYG,1
n03657121::B00007B4DM,1
n02854739::B005I6F0BU,1
n04500060::B0078YGYNI,1
n03402511::B00J8USG9A,1
n03880531::B0007XRTDG,1
n03238586::B0002M6ZLE,1
n04079933::B00DGNZ9G8,0.75
n03090000::B006SLWHWO,1
n03201529::B000YA3RBK,1
n03459591::B0000AZK85,0.75
n03017168::B00H38SMCU,1
n03777754::B002V41X2M,1
n04556533::B005S4G066,1
n04102618::B0043FDM94,1
n02976939::B00063BJ6U,1
n03880531::B0013JXZE0,1
n03075370::B001C4TEKU,1
n03682877::B00004SQLJ,0.666666666666667
n04543509::B0006NDB6Q,1
n04409515::B00196LGAC,1
n04228054::B00428VEMY,0.666666666666667
n04579432::B0002UPQH0,1
n03272940::B005Z490P2,1
n04142731::B008HBFADQ,1
n04503413::B007GHN9C6,1
n04519536::B00835X4NE,1
n04589434::B000DT85LO,1
n04004475::B008CM2TCU,0.666666666666667
n02970408::B00J72A91W,1
n03908618::B00LMP8PVI,0.666666666666667
n02678897::B000YN01X4,1
n03251766::B001T0HHDS,1
n02818832::B003BQ0S84,1
n04517823::B00AZBIV9Q,1
n04597066::B000Y99TTA,0.75
n03595614::B00LGY1B5C,1
n03337494::B00J9V9M32,1
n03400972::B000C9WJ8K,1
n03761084::B005Q91Q30,1
n03931765::B00H57DQ02,1
n03072201::B0042WAEHG,0.75
n03179910::B000238C2S,1
n02777292::B00MP0VYI0,1
n03456299::B009K52YIC,1
n03643253::B0050OCEUU,1
n02729965::B002R5YO7G,0.666666666666667
n04187970::B00HSRKU9E,1
n03376279::B00006IF53,1
n04589890::B001PNIJ4U,1
n03018349::B001U5ER1M,1
n03584829::B000BQRD0I,0.75
n03815615::B002LOIEBA,1
n04280259::B00E441XTA,1
n03026506::B0097A7IK4,1
n03272239::B00MB4BQ0G,1
n03333711::B009NVFX18,0.666666666666667
n04593866::B00FRHOLK6,1
n03206908::B00AF3RO38,1
n03701191::B004XMZ92U,1
n03237416::B002TVYJC8,1
n03085219::B0054MLD14,1
n06273743::B004OA6XAI,1
n03715669::B004L6JQPY,0.75
n03320046::B000MFAOPY,1
n03891251::B00DJG1SK8,1
n03508101::B0045LTBJG,1
n03908618::B005IH3DKO,1
n02901114::B00ACIGNJW,1
n03595523::B003LMNJIY,1
n03938244::B00122OVM8,1
n04438304::B00GOPICNM,1
n03290653::B005HY6R7E,1
n04493381::B004FTQ9AW,0.75
n02738859::B003WHQCQ4,1
n04118021::B0050QSSGC,1
n03792972::B001M5TN4Q,1
n03343737::B001XQ5VHW,1
n02974697::B00NSZMDZO,1
n03558404::B004ZHMN1S,1
n03589791::B00N4M9TP8,1
n04214649::B001O0DEAS,1
n02976249::B004AN1VBU,1
n02988679::B00029U1DU,1
n03978966::B00BPO8H0K,1
n04534127::B00CSOOGXS,1
n03495039::B00DNZS52O,0.666666666666667
n04519153::B0051MTNXW,1
n03978966::B00KQOKE88,0.75
n02760855::B001BMKGVE,1
n03775546::B0000VLPZI,1
n03775546::B0001YH1MU,1
n03490119::B003ES5TK6,1
n04397168::B00CORK5CK,1
n02760855::B004N3NCKA,0.75
n03886641::B00BHZ8KHW,1
n03536761::B002TXJ5UW,1
n03683341::B000ZOUB5A,1
n02824448::B00B6HKX7Q,1
n03978966::B0009GHP0S,1
n02814116::B002LYA06M,1
n04338517::B00I4W3JH2,1
n03000684::B000BANMUY,0.75
n02837789::B00KHX4D44,1
n03013580::B0043WITKO,1
n04204238::B00B2FNHSY,1
n02994573::B000E64RBI,1
n04143140::B002R0BFAA,1
n03227856::B001E5VWN4,1
n03044671::B000ZZGVVW,1
n03233905::B00447PDG6,0.666666666666667
n03055418::B00BFQ2GYG,1
n04370048::B00JSD73C8,0.75
n03914438::B001LOQONG,1
n03995372::B001TKTI9O,1
n02727141::B0039PO0NG,0.75
n02732072::B005X88XIK,1
n04519536::B0006U66B6,1
n03219483::B00FAN8AFO,1
n03590475::B009CC5VNI,1
n03759954::B002OO18NS,1
n03537085::B000DINKPQ,0.666666666666667
n03320421::B0002Z1F2A,1
n03886641::B005OIBK3O,1
n03543254::B0010SX2RY,1
n03402511::B00CU3UQTU,1
n02686379::B000G7UOXK,1
n04028074::B00B1ZGYOY,1
n03421117::B003GOOTGS,1
n04206225::B002OOVB0S,1
n03753077::B001U89QBU,1
n03993180::B00570O1DA,1
n04448361::B007ZX123Y,1
n03492922::B000BQ7XQC,1
n02809736::B004MFZMI4,1
n03320046::B001V96GG6,1
n02757462::B00BPCIR7K,1
n03914438::B007T40P28,1
n03770439::B0085VOF8Y,1
n03337383::B00006IF4G,1
n03020416::B000XVZ7V8,0.75
n03108455::B009KSXO1A,0.75
n03075370::B009JTW84Y,1
n04315948::B0089ZV1WY,1
n03585073::B0006ZUHR0,1
n03518829::B005GBW77M,1
n03605504::B0002CKDPI,1
n03154073::B0001IW89W,0.75
n03008976::B005LFXBJG,1
n03643253::B000X1E4VW,1
n02809736::B001GB7OW4,1
n04381073::B0096RN8LG,1
n03759954::B00009W40D,1
n03341606::B00H8L6FN0,1
n04461879::B000N5QNSK,1
n03291819::B0032JZ3EY,1
n03085602::B00FJXVRM8,1
n04114844::B008HO9DK4,1
n04284341::B007UIFTYW,1
n03430551::B0087EETW6,1
n02824058::B001ATSVCY,1
n02732072::B00CN52TRM,0.666666666666667
n02817031::B00NB59QEC,1
n02988679::B00B7XGM4C,1
n02888569::B00CHNJY82,1
n03468821::B004Y6ZAA6,1
n03206908::B000LOWN3C,0.75
n03001627::B00A4HWO44,0.666666666666667
n04493381::B00BXWTVJ0,0.75
n02824058::B00E0OPV42,1
n04403413::B00009USW3,1
n03700963::B000NIFL80,0.75
n03495570::B002CMAV3U,1
n04130257::B003N3IF30,1
n04325704::B008AGHHR0,1
n03261776::B00KBWGXKS,1
n03701191::B000AY31DY,0.75
n03667060::B00HK15Y58,1
n02949202::B004993WN0,1
n02870526::B00KIW47BS,1
n03908456::B00IUUBSIU,1
n03181293::B000CEAY64,1
n02774152::B00BBX50EQ,1
n04004990::B00BCWALHM,0.75
n03738066::B002UL56LK,0.75
n03269401::B0000TN7MY,1
n03871724::B0085AFO44,1
n04118538::B0057Y4R4Y,1
n04409515::B005I0FWVE,1
n03080497::B001M5TN46,1
n03923918::B00CKWG2XA,1
n03563200::B0000AZK6I,1
n02957755::B0001CNL1M,0.75
n03026506::B00NWSFSP4,1
n02738535::B004GJ2JCI,1
n03653583::B006VXS4S0,1
n03207630::B0000DDZU2,1
n02808304::B00I2W5UGW,1
n04292414::B0029Z3XGM,1
n04127633::B007GDXT3O,1
n04116098::B00HUDYV8W,0.75
n03450230::B00LZOQ3KG,0.75
n03034663::B009K1H4PO,1
n03219483::B000VO3GQU,1
n02957755::B00DBA1VYU,1
n04079933::B00B5SL6CW,1
n03418915::B00HEZ888K,1
n03258456::B0002CZTI4,0.666666666666667
n04350905::B00MFK3AEG,0.666666666666667
n03154073::B000IBSFAI,0.75
n04182152::B00N35ET5Q,1
n02773037::B00CYK8RGS,1
n03585073::B0053XMU3E,1
n03908618::B00CXI2UZK,1
n02708433::B002WJHDTS,0.75
n03543112::B00IMQPHJI,1
n03585073::B004UC2FYS,1
n03701191::B00B3RHZ6Q,1
n04284002::B000HZXOLU,1
n03207630::B0028Y4C50,1
n04333129::B00COY99U2,1
n04577769::B00BR5KGZQ,1
n02850358::B00BWKM5LY,1
n03474779::B00002X22M,1
n03031012::B008DI33VE,1
n03484931::B00BNZYHRI,1
n04569063::B0092QJRPC,1
n04356056::B009RG6LBK,1
n03894677::B004C7RGTK,1
n04536866::B002026DLG,1
n03492922::B000BQSYL0,1
n03891251::B00BC3GJW2,1
n04587648::B000LNM3XS,1
n03775546::B004YZEO9K,0.75
n03207630::B00E3L4W5G,1
n03916031::B0009STDD8,1
n04127249::B00566E82Y,1
n04130257::B000XSDUOM,1
n03459591::B00365FI9E,0.75
n04099969::B000CEB18E,1
n03343737::B00ITTS6EQ,1
n02847631::B001DNFAOO,1
n03201035::B0054H3ZO2,1
n04147495::B0001EMM0G,1
n03115762::B0032CYUO0,1
n02679257::B000YDKYFY,1
n03180969::B00004YURI,0.75
n04517823::B00002N8CX,1
n03340723::B00AHPQ0RK,1
n02948072::B001K7MXES,0.75
n03604763::B00KIH1QVM,1
n02949542::B00JI7RTJ6,1
n02688273::B008VXIJPQ,1
n03666362::B0087YR7UW,1
n02951585::B001AQ9KTA,1
n03700963::B00KIVD1PC,1
n03742019::B00507NYHE,1
n04426316::B003UE2CYK,1
n03044671::B00GWF8JBE,1
n02943241::B00CSJ50LA,1
n02814116::B00BSR2QPG,1
n04147495::B001CBPXG2,1
n03456024::B000F7V2DM,1
n03996145::B0052EK78O,1
n03138669::B004MBJHQG,1
n04261506::B001OB6K1W,1
n02676566::B0049J6FWA,1
n03642806::B00MLKEK2G,1
n03399761::B00067OR60,0.666666666666667
n03528523::B0092649HI,1
n02951585::B000079XW2,1
n03474779::B000NPPBOW,1
n04116098::B000783OOO,1
n02854739::B00822CPJ2,1
n04116098::B0017YQMQ4,1
n03857828::B0057M7YLE,0.75
n02799323::B001FARMLO,1
n03800933::B000EEJ6P2,1
n02871439::B002VECNSA,1
n06596364::B003O72YTG,0.75
n04205318::B00B66G6N2,1
n03961711::B000H8WOUY,1
n04503413::B00HETRYOU,1
n04600486::B0016DE80I,1
n03080497::B00B0I2W20,1
n04560292::B0029D6NZC,1
n03885669::B00ESXENUI,0.666666666666667
n04225987::B00IJHZHMM,1
n03488438::B004N4FE64,0.75
n04009801::B00LO29TVO,1
n03468821::B0007AB38Q,1
n04543509::B001QGUFDO,1
n03751458::B000P9IR6K,1
n04480853::B000EENC16,1
n02823428::B005C62NQQ,1
n04399046::B000YQGQVC,0.666666666666667
n03102654::B0043A3370,1
n03075370::B0029Z9T7O,1
n04261506::B004W257BO,1
n03610524::B008AGV6GS,0.75
n04392985::B001IANWCO,1
n02767147::B00IXJN4DU,1
n04192698::B0020MEDJU,0.75
n02949542::B000O3GCFU,1
n02735268::B001U3Y9Q2,1
n03492922::B000LNVS0C,1
n02908217::B0041TBQUO,1
n02942349::B0055N604M,1
n03336282::B002P488G2,0.666666666666667
n02870676::B00ENLELJS,1
n03450230::B00J5VZFBY,1
n04560619::B000DZKW4G,1
n04488202::B009B1LFUS,0.75
n02678897::B00BS520SG,1
n02964196::B0002QZ2TG,1
n02894337::B002HJFS4U,0.75
n02692513::B0018CFMUW,1
n03595523::B00LGY1B5C,1
n03594734::B00KNHPSTI,1
n03640988::B009SUAKRG,1
n03962852::B000CPAF9Y,1
n03201776::B009XTU6UI,1
n04356056::B00JB3DU4A,1
n03108759::B005QJ7OR2,1
n03188725::B00HJKP6PI,1
n03732458::B00MGTAD82,1
n03683341::B0088BDO2Y,0.666666666666667
n02955065::B006D17RYW,0.75
n04593866::B005JU5VH8,1
n03400972::B000C9SR90,1
n03978966::B00JY6ZJ9I,0.75
n02933340::B0007WXVRA,1
n03688605::B00N9NFXVQ,1
n04577769::B00248043Y,1
n04147495::B001A4G1TY,1
n03732458::B00MY748SW,1
n02810471::B0042A9UXC,1
n04254777::B00HCQRPLC,1
n03273740::B00CXNC6XG,1
n03333252::B00CXT7JZA,1
n04438304::B001CQG618,1
n04392985::B0081I1UJS,0.75
n04127633::B00CS5ZMK8,0.75
n03518829::B0002FOH02,1
n03885028::B00KCWN8CI,1
n03995265::B002O0KM6G,1
n03154073::B000B7M8WU,1
n04176190::B002BTY324,1
n02769748::B0074W7GMC,1
n02803666::B0064ROX3S,1
n02683323::B00LGWP3V2,0.75
n03961711::B00COCBH36,1
n04399046::B00HUIKCXU,0.666666666666667
n04534127::B00FHTCI68,1
n03658858::B00002X2F2,1
n02735268::B0055OYNYU,1
n03227856::B008YAAUEE,0.75
n03376279::B00N85WE8A,1
n03862676::B005UU8JKI,1
n03423877::B009XSDRYQ,1
n03489162::B000NK5VY2,0.75
n04589434::B000KNDKBI,1
n03508101::B000GG8DTS,0.75
n02729965::B00006RVSO,1
n03472535::B008ET3VGO,1
n04292414::B004A6MKZI,1
n03945615::B006SOFY3K,1
n03739693::B002VWJZ9C,0.666666666666667
n04118021::B0002OKFA4,0.75
n02879517::B007MLH13E,1
n04207343::B00MWUHIQK,1
n03100346::B00D3ZTBA4,1
n02949084::B0009STMYS,1
n04589434::B00008XPGG,1
n03017168::B0000775FY,1
n03914438::B005NKJVGQ,1
n02971356::B00B1YR28W,1
n03775199::B00KVZ27UA,0.666666666666667
n03098140::B002DUCF7Q,0.666666666666667
n03886641::B00M4U9460,1
n04569063::B008ZVRAQS,1
n03236735::B005QSR3M4,0.75
n03744840::B003K1IJW2,1
n04370048::B00EZG9A3S,0.75
n04370456::B00GO98I8W,1
n04255586::B0034M1Z4Q,1
n03400972::B000C9SH2C,1
n02773838::B00BBX50EQ,1
n02803349::B004VSQ5LU,1
n03589513::B0027Z6CK8,0.75
n03063199::B0001IRRLG,1
n04144241::B00N8OVS9W,1
n03683341::B0010DVGHW,1
n03343737::B000MXJ498,1
n04548280::B00IARYYNY,1
n04269270::B007BLMVPS,1
n03367059::B005MYXKVA,1
n03201529::B0030W9H72,1
n03341606::B003TJI5S8,1
n04480853::B000EEJ9R2,1
n03701790::B000MN3GW4,1
n03227856::B008YAATDG,1
n03727946::B008EADJLK,1
n03752185::B000I0DUEK,1
n02976939::B000B4KYG0,1
n03585073::B004VRVBZG,1
n03343737::B00009RU7P,1
n02785648::B005BGBX7C,1
n04476259::B004PGM3N2,1
n03779370::B008D9WXRI,1
n03049924::B00GXP3L0C,0.666666666666667
n03000684::B007YRRE38,1
n02763306::B00PZND21Q,1
n03609235::B000SL0A56,1
n04057981::B00G67EPG6,1
n03187595::B00D2YIPR6,1
n03018349::B00160NKVE,1
n04239074::B0017WOG9Q,0.75
n04009552::B00MK39P92,1
n02949542::B0046JB136,1
n03148324::B0051K1SD2,0.75
n03222516::B001G0MAVA,1
n02800213::B00DGQSE30,1
n03333252::B00A6VHN1M,1
n04579432::B004LRBLSI,1
n03923918::B004NRVUMI,0.75
n02732072::B00324X5L2,1
n03380301::B006YJOFKC,1
n04116512::B00358EOI8,1
n02794664::B0081TZD54,1
n04571292::B000LGZIV4,1
n03484083::B000USIM5M,0.75
n03314227::B007JZ1QQQ,0.666666666666667
n03727837::B0012KUDPE,0.666666666666667
n04020298::B0001X22Z2,1
n04142731::B009KBLYDM,1
n03376279::B00MT3C2VG,1
n04399846::B0002FQK7A,1
n02826068::B0089TFJTG,1
n03871724::B00GMOOB08,1
n03484931::B001HBTFL6,1
n04200000::B00JRTCOQ8,1
n03034663::B002FBLVAU,1
n04235860::B004IE888U,1
n03502331::B00O13PZSY,1
n03924069::B00J97M95O,0.75
n03367059::B00857RB0C,1
n04600486::B00FX8OOO2,1
n04579432::B00GMCOVJ6,1
n03986355::B00IQF60CI,1
n03227856::B000KK988K,1
n03269401::B000U39Y9K,0.666666666666667
n03272940::B00NINA5U6,1
n04556533::B002PO2HNW,1
n04392764::B000BNSRME,1
n03639077::B00FM6QM86,0.75
n03484931::B005FV9YD8,0.666666666666667
n02898585::B00GPJ80ZM,1
n03543254::B000B2SQIU,1
n04546194::B00BB58QQI,1
n03640988::B002IFQT14,1
n04519153::B00004S1V2,1
n02954340::B0076S9PXC,1
n03490006::B00KS61PNC,1
n03733925::B0001LQLEC,0.666666666666667
n02686379::B002W87P9C,1
n03775199::B00710LHPY,0.666666666666667
n03031012::B002EX4L7Y,1
n04204081::B00BNR61AC,1
n04120489::B00D4KGH00,1
n02788021::B00IAUWKAU,1
n04004990::B00404SUZ4,1
n03761084::B005GSZB7I,1
n04142731::B00LN0NUOO,1
n04326896::B0002MGAVE,1
n04118538::B00CJHUFDE,1
n03665924::B00006IBED,1
n03961711::B004SBWIKM,1
n04211528::B00JK5OW8C,1
n03495570::B001QW7ZXG,1
n02976249::B001EKEJ6Q,1
n03533392::B00A7OOSNE,1
n02804123::B002LAS6KS,1
n02738859::B003TX13CO,0.75
n03788047::B00B86JRSQ,1
n02824058::B0082K2P1C,1
n03314227::B003D6FFGW,1
n03604763::B00KIGASY4,1
n03114041::B0073E588K,1
n02738535::B00FLXBCS0,1
n03017168::B004KZH9XC,1
n03418915::B00M9WUENA,0.75
n03092883::B00474IIVI,1
n04593866::B000RGQ4Q6,1
n03467796::B00FQLY5G8,1
n03236735::B00CSCAV52,0.666666666666667
n03857828::B00GQNNL1U,1
n03490006::B00GEFSCIM,1
n02998003::B0014CX8ZW,0.666666666666667
n04028074::B002ZRPRS6,1
n04332987::B004PL4H0O,1
n02840134::B000SE0SK0,0.75
n02974697::B00MP3OZOC,1
n04555897::B000GAYQU4,1
n02891788::B00E77YAN0,0.75
n04434207::B00J3W3WV0,1
n03996145::B0093C7JFU,1
n03467796::B0002GOJZO,1
n03043958::B00006IBAH,0.75
n03557840::B001PTGO5A,0.75
n04458843::B0053YJZ4U,1
n03267113::B00HN4BK78,1
n03995265::B0058FN6V2,1
n03227856::B0006968C4,0.75
n03425595::B005H47EJ4,1
n03775546::B001CECC0E,1
n04426316::B00GWNKHXE,1
n03045698::B000XETY78,0.666666666666667
n04235860::B00363V3OK,1
n03450230::B00KBMX2NO,1
n04402342::B004BUVAS6,1
n04562262::B0031YS5SG,1
n03667060::B004A9PMGE,1
n03854065::B00L6HR4VE,1
n03399761::B004HJ9A88,1
n03045698::B003V7DLD2,1
